5.725818961991257083e+01,2.474181038008736166e+01
9.203332685867034968e+01,6.196667314132962190e+01
4.767910034609366221e+01,5.432089965390633779e+01
1.500225162617238439e+01,2.899774837382763693e+01
1.260632094831629679e+01,2.639367905168369433e+01
2.393614326058668951e+01,2.706385673941333181e+01
1.608637302972599770e+01,4.391362697027403783e+01
1.200326915015263296e+01,3.699673084984735993e+01
6.553280945585817641e+00,7.446719054414209893e+00
8.290923046260965990e+00,9.709076953739076643e+00
1.472363401280993678e+01,2.227636598719005434e+01
1.089838545372194645e+01,1.610161454627804645e+01
3.104238737730465303e+01,4.495761262269532921e+01
6.136176188832142486e+01,3.363823811167850408e+01
9.824161889837279205e+01,3.375838110162716532e+01
1.016482505776900780e+02,3.235174942230993622e+01
5.434040526469264165e+01,3.265959473530728729e+01
5.025072828136142533e+01,2.974927171863869191e+01
4.672060854875513058e+01,2.527939145124482678e+01
7.192379053169314318e+01,8.107620946830695630e+01
6.791131792362460828e+01,7.908868207637533487e+01
6.719155484819584956e+01,8.780844515180395149e+01
6.149333316269643745e+01,1.005066668373035554e+02
6.295429734756679352e+01,1.100457026524331496e+02
5.149618778427924326e+01,9.550381221572077095e+01
5.409543769159467530e+01,1.019045623084054171e+02
3.719039778498127191e+01,5.780960221501869967e+01
4.249838492404646928e+01,4.350161507595363020e+01
3.734771520353727681e+01,3.665228479646272319e+01
2.633374714171615594e+01,5.666252858283847615e+00
2.290266852664829145e+01,5.097331473351708553e+00
3.119258068347413015e+01,1.780741931652588761e+01
6.870293264205826311e+00,7.129706735794161254e+00
1.774645776112251028e+01,1.025354223887753413e+01
1.977422373724127880e+01,1.422577626275870166e+01
2.183758629885830160e+01,1.516241370114172682e+01
1.665222649408134359e+01,1.334777350591861378e+01
2.327838592073041823e+01,1.572161407926953380e+01
2.459838428782230935e+01,1.240161571217766578e+01
6.412383143303340027e+00,4.587616856696634215e+00
1.837515106951410360e+01,5.862484893048582535e+01
1.536028124738661838e+01,5.763971875261336208e+01
2.155581727923170021e+01,5.644418272076823939e+01
7.898353553911127811e+00,4.710164644608886420e+01
7.715160057232150592e+00,4.828483994276788849e+01
7.687353443095315875e+00,5.131264655690475962e+01
8.250218875102905969e+00,4.374978112489716153e+01
7.398386449199483295e+00,3.960161355080052914e+01
1.983330385801079343e+00,1.666961419893492682e-02
1.994871991691467894e+00,1.005128008308555421e+00
3.989850486662469109e+00,2.010149513337548655e+00
2.365382233480250207e+01,1.434617766519746773e+01
5.293115150701685678e+01,2.206884849298321782e+01
6.892199465487257726e+01,3.607800534512746538e+01
8.157377373681757149e+01,7.842622626318244272e+01
9.616266063038561640e+01,1.578373393696143125e+02
6.249166743579501571e+01,9.950833256420493456e+01
1.251013682009172925e+02,3.558986317990826365e+02
9.947135654593394349e+01,2.485286434540659002e+02
1.302747957613536585e+02,3.417252042386462563e+02
1.239746546233486555e+02,3.610253453766513303e+02
1.103382510526212172e+02,3.656617489473789533e+02
1.088443820359318863e+02,3.551556179640684832e+02
7.912827905245444526e+01,2.748717209475454410e+02
5.751741337825316691e+01,2.584825866217468047e+02
8.122404452310807699e+01,2.757759554768922499e+02
3.697632455419447695e+01,9.202367544580550884e+01
4.958476475813470330e+01,1.304152352418651333e+02
2.838024984111232030e+01,2.061975015888767615e+01
7.941692008001651537e+00,4.905830799199843284e+01
1.065495195404854378e+01,5.234504804595140115e+01
1.020311578433256550e+01,5.879688421566737588e+01
2.840415774246097413e+01,7.559584225753906139e+01
2.251334626256693028e+01,7.848665373743307327e+01
1.688755594303761143e+01,7.411244405696245963e+01
2.070596071084303702e+01,9.029403928915684219e+01
1.586995911434745743e+01,9.513004088565254790e+01
1.813000751618562134e+01,7.586999248381437155e+01
1.693284531573960550e+01,1.706715468426034477e+01
2.317772352254113155e+00,5.682227647745888177e+00
1.578035908428874023e+01,5.821964091571140187e+01
3.396966364762940227e+00,3.160303363523710019e+01
5.016312752981276546e+00,2.198368724701879273e+01
1.334943745311246133e+01,3.765056254688749249e+01
1.060393431778371287e+01,2.039606568221620009e+01
3.239194883541372150e+01,2.860805116458635311e+01
4.617749618804852929e+01,3.282250381195151334e+01
5.016400873430932705e+01,2.383599126569069426e+01
6.321783343255015808e+01,5.178216656744987745e+01
6.448253576331752868e+01,6.351746423668252106e+01
9.160340893484878677e+01,9.639659106515122744e+01
7.957050139508478992e+01,9.842949860491522429e+01
5.520088526463815271e+01,9.779911473536184019e+01
7.075028921270212834e+01,1.032497107872979427e+02
1.265171171728257882e+01,5.634828828271741941e+01
4.555035048133477815e+00,2.444496495186654172e+01
5.341942968026517136e+00,5.865805703197349885e+01
7.413901450346439057e-08,3.599999992586094777e+01
8.282304469633184896e-01,6.217176955303662567e+01
1.044705269772980838e+00,6.495529473022712352e+01
4.716686958078521861e-07,2.199999952833130124e+01
2.021496911529224505e+00,9.978503088470763061e+00
1.489685626995833445e+01,7.810314373004173660e+01
1.588791454902248645e+01,7.811208545097761657e+01
1.634685658181442847e+01,7.265314341818553601e+01
1.704905353732544881e+01,7.195094646267450855e+01
3.449805713709841370e+01,3.650194286290165735e+01
6.575427392668655102e+01,9.424572607331339213e+01
7.113484215727667959e+01,1.038651578427235904e+02
