1.909088241786166975e+02,8.709117582138333091e+01
2.545843119147330924e+01,6.654156880852663392e+01
1.533606563734962336e+01,4.566393436265046546e+01
3.174981611268315973e+01,3.625018388731694330e+01
2.250074058066493521e+01,1.649925941933502571e+01
1.870710785907386509e+01,1.729289214092617399e+01
5.160059419825662985e+01,1.939940580174341633e+01
4.768029557230597959e+01,2.331970442769398488e+01
3.299173696913517517e+01,1.300826303086488167e+01
2.065667650346481921e+01,1.334332349653517191e+01
5.072945976603465112e+01,5.227054023396544835e+01
4.346520485897048047e+01,6.953479514102971848e+01
2.464027558784069072e+01,9.235972441215923823e+01
4.367984033973316116e+01,1.123201596602669241e+02
1.993256343483478688e+01,6.806743656516522378e+01
4.160143249137860266e+01,4.939856750862139023e+01
7.534018442850060637e+01,6.265981557149932257e+01
6.764410732587992925e+01,7.335589267412002812e+01
9.671016562689266038e+01,6.728983437310743909e+01
1.115977696370916590e+02,7.540223036290836944e+01
1.078482459061067544e+02,7.815175409389333083e+01
1.351626062602601053e+02,7.083739373974005105e+01
1.249144691929883351e+02,8.508553080701186389e+01
1.080798206004092066e+02,7.192017939959086448e+01
1.132466918708393422e+02,8.075330812916078571e+01
9.568730827475836520e+01,6.131269172524170585e+01
8.272805793030916277e+01,4.827194206969078749e+01
4.343978169454735649e+01,3.056021830545273943e+01
4.704985622242583077e+01,3.595014377757421187e+01
2.109255599505045708e+01,3.490744400494962463e+01
3.791022840131471838e+01,3.408977159868529583e+01
1.550027002448069346e+01,3.849972997551925857e+01
3.308420788845402427e+01,3.891579211154600415e+01
3.260527067597723061e+01,4.039472932402276939e+01
1.036131299204334510e+01,1.563868700795664246e+01
7.166759707646014554e+00,9.833240292353991663e+00
8.069155176199940271e+00,8.930844823800040189e+00
1.116876944058384602e+01,1.283123055941616641e+01
1.513541231074149884e+01,1.986458768925855267e+01
1.307575782081572058e+01,1.792424217918425811e+01
1.158927710024186908e+01,1.941072289975812737e+01
8.718897315894874822e+00,2.728110268410509320e+01
2.950621767107937998e+00,4.049378232892032692e+00
7.899903492872901722e+01,4.100096507127101830e+01
4.784559037640735824e+01,9.154409623592700385e+00
4.425890841014408039e+01,1.074109158985590362e+01
4.386246143515762697e+01,7.137538564842361488e+00
4.717332444907506073e+01,7.826675550924931279e+00
2.018650111613456755e+00,1.981349888386562341e+00
5.316969003750598999e-02,2.946830309962503502e+00
3.017215340497238607e+00,3.982784659502797364e+00
3.238830363229793363e+01,6.261169636770200242e+01
2.851077475643272408e+01,6.948922524356729014e+01
2.446100968029725493e+02,1.093899031970276639e+02
3.064062365184325358e+02,1.435937634815674926e+02
3.214347228102817553e+02,1.415652771897181026e+02
3.182263116581638656e+02,1.377736883418366176e+02
2.278077893571795016e+02,1.201922106428206689e+02
3.420275021877183121e+02,1.309724978122817731e+02
3.112021551046921672e+02,1.497978448953078612e+02
3.417572284799135787e+02,1.172427715200866203e+02
2.300505625652829451e+02,5.694943743471692699e+01
8.613198683173831682e+01,3.086801316826161212e+01
1.768440161575649228e+01,2.231559838424352549e+01
6.922536679317431663e+00,1.007746332068259676e+01
1.955778779386210431e+01,2.344221220613786727e+01
6.300926329880581278e+01,1.999073670119424051e+01
7.714484997981855940e+01,2.085515002018146902e+01
6.963340873360560579e+01,2.536659126639430895e+01
1.075614609119130733e+02,2.843853908808701192e+01
9.013577408647796574e+01,1.486422591352228473e+01
9.180733043857809861e+00,1.881926695614226119e+01
2.391003229607989944e+00,3.608996770391999842e+00
1.397030497062954524e+01,2.029695029370425008e+00
6.314755540938296718e+01,6.852444590616913800e+00
6.371151242726259767e+01,1.528848757273736680e+01
2.723651754885325005e+01,2.676348245114683877e+01
3.896941793714077562e+01,5.303058206285916043e+01
5.602825469111336076e+01,5.997174530888674582e+01
4.804033631788087888e+01,6.695966368211895769e+01
6.371469535167823040e+01,7.128530464832169855e+01
8.053687149159119940e+01,7.946312850840871533e+01
9.916107164585324085e+01,8.483892835414674494e+01
8.953302554152692494e+01,6.946697445847301822e+01
2.224064953053135341e+01,1.475935046946856843e+01
