2.479341826875239008e+01,5.720658173124754597e+01
6.205730035600312533e+01,9.194269964399674677e+01
5.478648102278827992e+01,4.721351897721181246e+01
2.918415669721547800e+01,1.481584330278451311e+01
2.660064439315082652e+01,1.239935560684924098e+01
2.733905396658872888e+01,2.366094603341132085e+01
4.410353293067429092e+01,1.589646706932574283e+01
3.723485985860153136e+01,1.176514014139847930e+01
7.475767505415944036e+00,6.524232494584086162e+00
9.786684833714183185e+00,8.213315166285809710e+00
2.257805598104677713e+01,1.442194401895325484e+01
1.624852628070437177e+01,1.075147371929567797e+01
4.525222064199189020e+01,3.074777935800813466e+01
3.379610650359423119e+01,6.120389349640589671e+01
3.399181982151612402e+01,9.800818017848379782e+01
3.259263529051413855e+01,1.014073647094859183e+02
3.267569847250537407e+01,5.432430152749466856e+01
2.970104062914349186e+01,5.029895937085657920e+01
2.519083685442561205e+01,4.680916314557430979e+01
8.113649948799489664e+01,7.186350051200523126e+01
7.918531421316765773e+01,6.781468578683218595e+01
8.775392256330945884e+01,6.724607743669049853e+01
1.004246045383283388e+02,6.157539546167168254e+01
1.100259313939182988e+02,6.297406860608179358e+01
9.539192847077517001e+01,5.160807152922484420e+01
1.018618914354476317e+02,5.413810856455246778e+01
5.763794046729695708e+01,3.736205953270309266e+01
4.337277420070348910e+01,4.262722579929664590e+01
3.649482523605536954e+01,3.750517476394456651e+01
5.639707248826899111e+00,2.636029275117309112e+01
5.159541509517904245e+00,2.284045849048208865e+01
1.786380440299417316e+01,3.113619559700579487e+01
7.093034103238982979e+00,6.906965896761022350e+00
1.024249346642703706e+01,1.775750653357300379e+01
1.421363009727372351e+01,1.978636990272627827e+01
1.514557916659197012e+01,2.185442083340794639e+01
1.335412620430408381e+01,1.664587379569593040e+01
1.567919597478610960e+01,2.332080402521388507e+01
1.232511551784993031e+01,2.467488448215019048e+01
4.603358282454492745e+00,6.396641717545517913e+00
5.866660337516419332e+01,1.833339662483573562e+01
5.775655612026682206e+01,1.524344387973315840e+01
5.658160984148568673e+01,2.141839015851432038e+01
4.712098606688847724e+01,7.879013933111536083e+00
4.833550811652565216e+01,7.664491883474354061e+00
5.138104510839300332e+01,7.618954891606967372e+00
4.372508848659544611e+01,8.274911513404584085e+00
3.958155983103588937e+01,7.418440168964107961e+00
2.003760005839368835e-02,1.979962399941602502e+00
1.005933436813811532e+00,1.994066563186204011e+00
2.013205318383342934e+00,3.986794681616627756e+00
1.438502211530481922e+01,2.361497788469523229e+01
2.207276047540214137e+01,5.292723952459773784e+01
3.617579537498286157e+01,6.882420462501721659e+01
7.854581935942083248e+01,8.145418064057918173e+01
1.583169519002356935e+02,9.568304809976433489e+01
9.968560851854886096e+01,6.231439148145124562e+01
3.564050966408230465e+02,1.245949033591770956e+02
2.486797644542254204e+02,9.932023554577459379e+01
3.421105622162666577e+02,1.298894377837338538e+02
3.616445058307747331e+02,1.233554941692253522e+02
3.661424969228918371e+02,1.098575030771080350e+02
3.556421057125652965e+02,1.083578942874350162e+02
2.750724547243352163e+02,7.892754527566478373e+01
2.585586616096163652e+02,5.744133839038357792e+01
2.757264764577616347e+02,8.127352354223852160e+01
9.200884512757809830e+01,3.699115487242195854e+01
1.303401523333967589e+02,4.965984766660346850e+01
2.039456015787492049e+01,2.860543984212511148e+01
4.890706342830310405e+01,8.092936571696917269e+00
5.246698896837105508e+01,1.053301103162891827e+01
5.880367841692198283e+01,1.019632158307805625e+01
7.566222984895850345e+01,2.833777015104157471e+01
7.847713943399887171e+01,2.252286056600115316e+01
7.419249573554027677e+01,1.680750426445962731e+01
9.037917118439641229e+01,2.062082881560366232e+01
9.538839338286175007e+01,1.561160661713824815e+01
7.596246272566668267e+01,1.803753727433332443e+01
1.707898684030342196e+01,1.692101315969647501e+01
5.716421005950535594e+00,2.283578994049457300e+00
5.820614915938009659e+01,1.579385084061991407e+01
3.157818340437055937e+01,3.421816595629420199e+00
2.198335855598126187e+01,5.016641444018762108e+00
3.768383136724374793e+01,1.331616863275631246e+01
2.040467131815773527e+01,1.059532868184222032e+01
2.859236578647222871e+01,3.240763421352779261e+01
3.271106617452639398e+01,4.628893382547357049e+01
2.372154715815195658e+01,5.027845284184805763e+01
5.194785446240328497e+01,6.305214553759672924e+01
6.368773613147498480e+01,6.431226386852524968e+01
9.646934661554409729e+01,9.153065338445590271e+01
9.845390224313641170e+01,7.954609775686358830e+01
9.779358753131542414e+01,5.520641246868464691e+01
1.031716429567180455e+02,7.082835704328172710e+01
5.639202174339013141e+01,1.260797825660981708e+01
2.451170694542242501e+01,4.488293054577605190e+00
5.862390766985630108e+01,5.376092330143627862e+00
3.599999989322805050e+01,1.067719326382480902e-07
6.217865519377895822e+01,8.213448062211163858e-01
6.495925013056881880e+01,1.040749869431263575e+00
2.199999954430699489e+01,4.556930012260624593e-07
9.973968793836561986e+00,2.026031206163431353e+00
7.815165272042017364e+01,1.484834727957983880e+01
7.819409379153862005e+01,1.580590620846146344e+01
7.282304424408859234e+01,1.617695575591137569e+01
7.184697547717766497e+01,1.715302452282232437e+01
3.641834671810081403e+01,3.458165328189920729e+01
9.381699560804551652e+01,6.618300439195448348e+01
1.037737584481466513e+02,7.122624155185337713e+01
7.106438641013168933e+01,5.093561358986840304e+01
4.069971175516843687e+01,2.130028824483152761e+01
2.873853445243121385e+01,1.326146554756877727e+01
3.165144585479272976e+01,1.534855414520728800e+01
2.123115612341468950e+00,2.876884387658538156e+00
1.678626178918734269e+01,1.121373821081266264e+01
7.715529691936753309e+00,6.284470308063227151e+00
2.468608618108349972e+01,1.731391381891656067e+01
1.358756218767141277e+01,1.641243781232864052e+01
2.776589280015092953e+01,2.323410719984908823e+01
4.970546167437664309e+01,5.294538325623357800e+00
5.082559606568955957e+01,2.174403934310461750e+00
6.489345524855087888e+01,6.106544751449161090e+00
3.577927110130030286e+01,1.422072889869977885e+01
1.901714871203117241e+01,1.398285128796883114e+01
7.635931795007376621e+00,8.364068204992667788e+00
1.899398182112405209e+01,2.300601817887593015e+01
4.415948044127813432e+01,2.684051955872196871e+01
3.679176842016724436e+01,2.820823157983272012e+01
6.506197683953635647e+01,2.893802316046362932e+01
5.970457320595913586e+01,3.429542679404092809e+01
2.243345022146667844e+01,3.056654977853340682e+01
9.684654329461283240e+00,2.331534567053869367e+01
1.340252510461928814e+01,1.359747489538072074e+01
4.182160860710725458e+00,1.817839139289250561e+00
1.601326509780258078e+01,2.986734902197434760e+00
1.101521643955543439e+01,4.984783560444575379e+00
1.305030058466659781e+01,6.949699415333364882e+00
8.010743944520790194e+00,2.989256055479227125e+00
1.284596746274669776e+01,3.154032537253331547e+00
4.606555651586599964e+01,5.193444348413397904e+01
2.186635922581857017e+01,3.413364077418151510e+01
4.037051295003957563e+01,2.862948704996043148e+01
